name,latitude,longitude,primary_fuel,estimated_generation_gwh_2017
Hebei Bodeyulong Phase Three,41.068,114.8913,Wind,90.92
Hebei Cangzhou,38.3211,116.9111,Gas,45.45
Hebei Chengde Huifeng,34.575,117.6026,Wind,90.92
Hebei Chengde Runfeng,42.5503,117.62,Wind,90.92
Hebei Chengde Songshan,42.35,117.4,Wind,90.92
Hebei Chengde Weichang Yudaokou Pasture,42.1892,116.9501,Wind,278.34
Hebei Chongli County Qingsanying Second Phase Wind,41.2005,115.335,Wind,90.92
Hebei Chongli Honghualiang,40.5743,115.28,Wind,90.92
Hebei Fengning Batou Wind,41.4744,116.1817,Wind,89.06
Hebei Fengning Dahexi Wind,41.6183,116.2606,Wind,90.92
Hebei Guyuan County Dongxinying Wind,41.4415,115.5253,Wind,369.26
Hebei Huadian Shangyi Ergongdi,41.5031,114.0015,Wind,90.92
Hebei Kangbao Wolongtushan,41.51,114.28,Wind,55.66
Hebei Leting Phase 1,39.3608,119.1842,Wind,90.92
Hebei Lingda,37.9008,114.5089,Gas,36.36
Hebei Longshan power station,36.5976,113.6916,Coal,5847.22
Hebei Shangyi Chaoligai,41.0695,114.0923,Wind,90.92
Hebei Shangyi Dongshan,41.2865,114.2816,Wind,90.92
Hebei Shangyi Hanjiazhuang Phase 2,41.0802,114.0944,Wind,90.92
Hebei Shangyi Longyuan Wind,41.1267,113.9347,Wind,278.34
Hebei Shangyi Manjing East,40.4957,114.56,Wind,90.92
Hebei Shangyi Manjing North,41.08,114.27,Wind,90.92
Hebei Shangyi Moshishan,41.0768,114.1729,Wind,90.92
Hebei Shengyuan Xuandong Coal Mine Methane,40.55,115.15,Gas,60.61
Hebei Shiren Ii Wind,40.9797,114.3,Wind,46.39
Hebei Weichang Dishuihu Wind,42.267,117.917,Wind,90.92
Hebei Weichang Guangfayong Wind,42.2167,117.85,Wind,90.92
Hebei Weichang Yangshugou Wind,42.5,117.677,Wind,90.92
Hebei Weichang Zhangjiawan Wind,42.2553,117.9314,Wind,90.92
Hebei Weichang Zhuzixia Wind,42.267,117.917,Wind,90.92
Hebei Xiqiaoliang Farm Phase 1,40.8299,115.3624,Wind,90.92
Hebei Yuxian Chashan Wind,39.7717,114.8339,Wind,90.92
Hebei Yuxian Second Phase Wind,39.5835,114.5339,Wind,90.92
Hebei Yuxian Yongshengzhuang Wind,39.7964,114.7547,Wind,90.92
Hebei Zhangbei Baimiaotan Wind Phase 2,41.2036,114.9776,Wind,90.92
Hebei Zhangbei Batou Phase 1,41.0667,114.25,Wind,183.7
Hebei Zhangbei Lijiaying,41.0866,114.6477,Wind,90.92
Hebei Zhangbei Xishungou,41.0456,114.6739,Wind,90.92
Hebei Zhangjiakou Kangbao Tunken 2nd Phase,41.966,114.773,Wind,189.27
Hebi Fenghe power station,35.8512,114.1798,Coal,8770.84
Hebi Qi I,35.587,114.086,Solar,48.78
Hebi Qi II,35.594,114.089,Solar,113.23
Hebi Qi Tumencun,35.792,114.154,Solar,48.76
Hebianbao A,43.988,123.841,Solar,96.68
Hebianbao B,43.977,123.819,Solar,23.45
Hebianbao C,43.981,123.819,Solar,7.58
Hebianbao D,43.991,123.85,Solar,37.25
Hefei Longquanshan Landfill Gas,31.805,117.5588,Gas,9.09
Hefei power station,31.9137,117.2521,Coal,6139.59
Hefei-2 power station,31.8043,117.5072,Coal,3410.88
Hefeng power station,46.6088,86.5936,Coal,2923.61
Hegang - Longmay Coal,47.2354,130.2256,Coal,3410.88
Heilongjiang Bianfushan Wind,46.7431,130.8577,Wind,90.92
Heilongjiang Dabaishan Wind,47.73,129.811,Wind,90.92
Heilongjiang Dailingdongshan Wind,47.0465,129.1703,Wind,68.65
Heilongjiang Hailin Weihushan Wind,44.9168,129.0405,Wind,83.5
Heilongjiang Hegang Mining power station,47.2992,130.255,Coal,974.53
Heilongjiang Heihe Daheishan Wind,50.1989,126.4789,Wind,90.92
Heilongjiang Huafu Muling,44.7333,130.9167,Wind,57.52
Heilongjiang Huanan Changshoushan Wind,46.057,130.648,Wind,90.92
Heilongjiang Huanan Yimashan Wind,46.0685,130.5818,Wind,90.92
Heilongjiang Hulin Shiqingshan 1st Phase,45.8378,132.9553,Wind,83.5
Heilongjiang Jiamusi Jianshan,46.7,130.2833,Wind,90.92
Heilongjiang Laobaishan Wind,47.6639,129.6681,Wind,90.92
Heilongjiang Mishan Linchang Liumao,45.423,132.058,Wind,90.92
Heilongjiang Mudanjiang Xiaoguokui Wind,45.282,129.841,Wind,37.11
Heilongjiang Qiqihar power station,47.379,124.051,Coal,2923.61
Heilongjiang Wangyunfeng Wind,47.9094,130.6655,Wind,90.92
Heilongjiang Xingkaihu Fengmishan,45.449,131.999,Wind,90.92
Heilongjiang Yilan Chenguang Wind,46.2601,129.5217,Wind,90.92
Heilongjiang Yilan Fuqiang Wind,46.1007,130.0454,Wind,90.92
Heilongjiang Yilan Jiguanlazishan,46.268,129.731,Wind,90.92
Heilongjiang Yilan Jiguanshan Phase 2,46.2377,129.751,Wind,90.92
Heimifeng,28.46,113.01,Hydro,3885.07
Heiniu,41.095,120.3,Solar,32.21
Heishan Fangshan Wind,41.9181,122.0611,Wind,90.92
Heishan Yangtun Wind,41.9181,122.0944,Wind,90.92
Hejiang County Yuanxing Hydro,28.7697,106.1511,Hydro,45.83
Hejin power station,35.6131,110.6558,Coal,6334.49
Hejing A,42.366,86.274,Solar,45.81
Hejing B,42.361,86.227,Solar,45.81
Hejing C,42.347,86.158,Solar,38.47
Hejing D,42.367,86.26,Solar,32.46
Hejing E,42.381,86.245,Solar,45.81
Hejing F,42.381,86.227,Solar,45.81
Hekou,27.3969,102.56,Hydro,77.66
Hekou A,38.092,118.407,Solar,115.66
Helan A,38.675,106.312,Solar,46.6
Helanshan Phase 5,38.1943,105.7755,Wind,74.22
Henan Aluminum power station,34.8183,113.259,Coal,1218.17
Henan Hebi power station,35.7855,114.2404,Coal,1315.62
Henan Heqi power station,35.7214,114.1855,Coal,6431.95
Henan Mengdian power station,35.4312,113.8325,Coal,2923.61
Henan Nengxin Cogen power station,34.0038,113.8667,Coal,2046.53
Henan Province Ye County Matoushan Wind Power Plant,33.4293,113.2163,Wind,85.35
Henan Xinan power station,34.7406,112.0631,Coal,4239.24
Henan Xinmi power station,34.5,113.5986,Coal,13156.26
Henan Yongcheng power station,33.9541,116.416,Coal,3069.79
Henan Yulian power station,34.7967,113.079,Coal,4385.42
Henan Yuxi Yanshan Wind,34.7728,111.4175,Wind,87.21
Henan Zhengzhou,34.8,113.53,Gas,2363.87
Henan Zhongmai Yongan power station,34.6939,112.9314,Coal,974.53
Hengfeng-2 power station,37.7527,115.6012,Coal,3215.97
Hengjiang Yanzipo,28.3175,104.2661,Hydro,291.74
Henglian Wucaiwan power station,44.7896,89.1977,Coal,6431.95
Hengmen Expansion Gas,22.57,113.57,Gas,3545.81
Hengmen Gas,22.57,113.57,Gas,3121.52
Hengshan Jiangsu power station,31.7652,120.1234,Coal,560.35
Hengshui Hengxing power station,37.7527,115.601,Coal,3215.97
Hengtong Chemical Power Station,34.6268,118.3242,Coal,877.08
Hengyun A Coal,23.0655,113.4984,Coal,2655.61
Hengyun B Coal,23.0638,113.5006,Coal,2923.61
Heping,41.8701,113.9566,Wind,90.92
Hepo Coal,37.8458,113.6163,Coal,1461.8
Heqing County Liuhe Plant,26.4556,100.3211,Hydro,92.79
Hesheng Shanshan power station,44.456,86.0984,Coal,3215.97
Heshuyuan power station,24.3924,116.2608,Coal,7162.85
Hexi A,44.4511,126.8371,Solar,7.75
Hexigten Wind Farm,42.76,117.7,Wind,222.67
Hexipuzhen A,38.32,102.203,Solar,23.58
Hexipuzhen B,38.313,102.21,Solar,67
Hexipuzhen C,38.281,102.279,Solar,74.8
Hexipuzhen D,38.274,102.302,Solar,23.58
Hexipuzhen E,38.268,102.297,Solar,37.44
Hexipuzhen F,38.257,102.314,Solar,224.99
Heyuan power station,23.567,114.64,Coal,6061.62
Heze Huarun power station,35.2526,115.686,Coal,5847.22
Heze power station,35.2407,115.5335,Coal,7357.76
Hezhou power station,24.7361,111.3464,Coal,10183.92
Hohhot GCL,40.918,111.968,Solar,48.61
Hohhot Jinqiao power station,40.7085,111.7399,Coal,2923.61
Hohhot Jinshan power station,40.7069,111.4576,Coal,2923.61
Hongba Small,39.6406,94.8339,Hydro,13.12
Hongdunzi A,38.397,106.532,Solar,39.3
Hongdunzi B,38.4,106.539,Solar,39.25
Hongdunzi II,38.397,106.579,Solar,78.03
Hongguozi A,39.19,106.648,Solar,110.1
Hongguozi B,39.171,106.628,Solar,47
Honghua,24.23,109.53,Hydro,1243.78
Hongjiadu,26.87,105.86,Hydro,1881.02
Hongjiang,27.13,109.96,Hydro,832
Hongjun Aluminum power station,45.5,119.6545,Coal,8770.84
Hongkou Dam,26.8944,119.3279,Hydro,642.3
Hongliuwan A,39.579,94.256,Solar,32.19
Hongliuwan B,39.603,94.238,Solar,32.04
Hongmu II,41.161,113.148,Solar,33.05
Hongping,29.06,115.36,Hydro,3791.93
Hongqi,44.1779,89.025,Solar,31.68
Hongqiao Railway Station,31.2,121.32,Solar,11.47
Hongshagang,38.957,102.472,Solar,1241.45
Hongshagang I,38.924,102.548,Solar,455.59
Hongshagang II,38.984,102.5,Solar,237.32
Hongshagang III,38.923,102.562,Solar,387.09
Hongshagang Shiyan Wind,39.0778,102.0782,Wind,90.92
Hongshi,42.95,127.13,Hydro,736.57
Hongshicun A,44.432,126.985,Solar,7.75
Hongshizhai A,34.258,113.435,Solar,41.99
Hongsibao,39.3442,106.7377,Solar,33.27
Hongsibao p2,39.3471,106.7344,Solar,46.97
Hongsibu A,37.486,106.13,Solar,156.2
Hongsibu CS,37.438,106.098,Solar,16.24
Hongsongwa,42.56,117.74,Wind,288.91
Hongxing Er'chang,42.86,93.257,Solar,33.13
Hongxing Erchang A,42.861,93.244,Solar,33.19
Hongxing Erchang B,42.852,93.249,Solar,77.95
Hongxing Erchang C,42.857,93.234,Solar,46.87
Hongxing Erchang D,42.86,93.224,Solar,46.87
Hongxing Erchang E,42.861,93.207,Solar,77.84
Hongxing Erchang F,42.854,93.198,Solar,78.09
Hongxing Erchang G,42.851,93.231,Solar,33.15
Hongxingqiao Yongsheng County,26.4439,101.0236,Hydro,21.08
Hongyan Luoping County,25.2742,104.3644,Hydro,32.41
Hongyanchi-1 power station,43.728,87.6292,Coal,3215.97
Hongyanchi-2 power station,43.7436,87.6576,Coal,3898.15
Hongyang Lianyungang power station,34.5515,119.5797,Coal,584.72
Hongyang Nengyuan power station,41.357,123.2217,Coal,2923.61
Hongyanhe,39.8,121.48,Nuclear,30881.4
Hongyuan A,32.832,102.613,Solar,17.04
Hongyuan Small,34.22,103.53,Hydro,30.78
Hongyuan Waste Coal Cogen power station,44.4196,126.9663,Coal,292.36
Hongze A,33.227,119.081,Solar,65.97
Hongze B,33.153,118.777,Solar,17.46
Horqin 20,43.009,120.8,Solar,30.15
Horqin 40,43.009,120.805,Solar,56.82
Horqin 60,43.939,122.764,Solar,90.56
Hotan IV,37.016,79.783,Solar,32.88
Houchang Small Shuicheng County,26.1343,105.1011,Hydro,38.61
Houpabu,37.12,119.64,Wind,58.45
Houshi power station,24.3031,118.1261,Coal,20465.3
Hoxud A,42.328,86.807,Solar,61.26
Huaan Xipi,25.2,117.467,Hydro,161.54
Huachuan (Baoshan) Wind,47.0053,130.9842,Wind,90.92
Huachuan (Daqingbeishan) Wind,46.56,130.555,Wind,90.92
Huade Changshun Wind,41.8556,113.9422,Wind,90.92
Huadian Baotou Tuyou power station,40.5836,110.6228,Coal,6431.95
Huadian Beijing Miyunp,40.4428,116.7506,Solar,33.97
Huadian Bejing,39.89,116.27,Gas,1539.54
Huadian Changde power station,29.031,111.7,Coal,6431.95
Huadian Changsha power station,28.4877,112.7985,Coal,5847.22
Huadian Daan Fengshuishan Phase 1,45.2667,123.4167,Wind,90.92
Huadian Daan Fengshuishan Phase 2,45.2956,123.4108,Wind,90.92
Huadian Fengjie power station,31.1188,109.4473,Coal,5847.22
Huadian Fulaerji-2 power station,47.1656,123.5848,Coal,5847.22
Huadian Fuqing Niutouwei Wind,25.4193,119.2791,Wind,55.66
Huadian Gansu Jiayuguan,39.76,98.112,Solar,14.81
Huadian Gongxian power station,28.2713,104.6697,Coal,5847.22
Huadian Guigang power station,23.1128,109.7656,Coal,5847.22
Huadian Guyuan Phase 3,41.5608,115.6369,Wind,90.92
Huadian Guyuan Yueliangshan Wind Phase 1,36.2012,105.6177,Wind,90.92
Huadian Haiyuan Wuyuan First Phase Wind,36.661,105.628,Wind,90.92
Huadian Hami power station,42.8941,93.4415,Coal,1315.62
Huadian Harbin-1 power station,45.7099,126.6955,Coal,4629.05
Huadian Harbin-3 power station,45.9656,126.6637,Coal,7991.21
Huadian Hebei Guyuan,41.5392,115.5719,Wind,185.56
Huadian Hebei Yuzhou Huanghualiang Wind,39.6203,114.6506,Wind,90.92
Huadian Hebei Yuzhou Zhenjiawan Wind,39.6417,114.7297,Wind,90.92
Huadian Heilongjiang Tangyuan Qushou,46.7469,129.6939,Wind,90.92
